Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7247,IN-2014-127978,3/3/2014,3/8/2014,Standard Class,JS-15595,Suresh Kapoor,Corporate,India,Ranchi,Jharkhand,526635,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,1262.52,3,0.2,410.32
7248,IN-2014-127978,3/3/2014,3/8/2014,Standard Class,JS-15595,Suresh Kapoor,Corporate,India,Siliguri,West Bengal,123836,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,25254.58,5,0.5,-16668.02
7249,IN-2014-127978,3/3/2014,3/8/2014,Standard Class,JS-15595,Suresh Kapoor,Corporate,India,Dhanbad,Jharkhand,127417,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,3730.11,8,0.2,-839.28
7250,IN-2015-158491,6/4/2015,6/9/2015,Second Class,BP-11155,Varun Verma,Consumer,India,Nagpur,Maharashtra,399006,West,TEC-AC-10001874,Technology,Accessories,boAt Wireless Anywhere Mouse MX for PC and Mac,10018.33,2,0.0,3005.5
7251,IN-2015-158491,6/4/2015,6/9/2015,Second Class,BP-11155,Varun Verma,Consumer,India,Mumbai,Maharashtra,443674,West,TEC-AC-10003870,Technology,Accessories,boAt Z-906 Speaker sys - home theater - 5.1-CH,82662.5,3,0.0,33065.0
7252,IN-2016-116764,8/27/2016,9/2/2016,Standard Class,EM-13825,Farhan Jain,Corporate,India,Mysuru,Karnataka,293751,South,OFF-LA-10002473,Office Supplies,Labels,Avery 484,769.54,4,0.2,278.96
7253,IN-2016-152457,9/12/2016,9/18/2016,Standard Class,SC-20695,Ajay Patel,Corporate,India,Bhopal,Madhya Pradesh,846376,Central,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,5721.42,3,0.0,2631.85
7254,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Agra,Uttar Pradesh,197597,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",30455.79,3,0.0,9136.74
7255,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Lucknow,Uttar Pradesh,244100,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",3957.9,5,0.0,1781.05
7256,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Delhi,Delhi,650454,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,4154.96,4,0.0,1163.39
7257,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Bhopal,Madhya Pradesh,732193,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,464.26,2,0.0,120.71
7258,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Kanpur,Uttar Pradesh,728669,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,52529.85,6,0.0,25214.33
7259,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Lucknow,Uttar Pradesh,992935,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,1227.45,5,0.0,331.41
7260,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Bhopal,Madhya Pradesh,204986,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,3787.56,7,0.0,1818.03
7261,IN-2016-152730,5/30/2016,6/4/2016,Standard Class,EM-14140,Pooja Agarwal,Home Office,India,Bhopal,Madhya Pradesh,480142,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,10520.16,1,0.0,2945.65
7262,IN-2017-137001,6/10/2017,6/13/2017,Second Class,GZ-14545,Karan Nair,Corporate,India,Ahmedabad,Gujarat,218881,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",1227.45,7,0.0,343.69
7263,IN-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,Aarav Mishra,Corporate,India,Cuttack,Odisha,199779,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",2730.45,5,0.4,-546.09
7264,IN-2017-156363,10/22/2017,10/28/2017,Standard Class,ML-17395,Aarav Mishra,Corporate,India,Ranchi,Jharkhand,377033,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,2645.28,4,0.2,925.85
7265,IN-2017-122056,6/13/2017,6/17/2017,Standard Class,PG-18895,Dhruv Agarwal,Consumer,India,Bengaluru,Karnataka,905305,South,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,15185.31,7,0.0,4251.89
7266,IN-2014-143721,11/23/2014,11/26/2014,Second Class,DK-12835,Aarav Agarwal,Corporate,India,Lucknow,Uttar Pradesh,449999,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,12973.56,2,0.3,-2965.39
7267,IN-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,Manoj Singh,Consumer,India,Chennai,Tamil Nadu,433774,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,1121.24,3,0.7,-934.36
7268,IN-2017-122987,8/16/2017,8/16/2017,Same Day,SJ-20215,Manoj Singh,Consumer,India,Madurai,Tamil Nadu,229737,South,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,5605.86,4,0.2,-70.07
7269,IN-2016-133368,1/14/2016,1/20/2016,Standard Class,AG-10675,Ajay Yadav,Consumer,India,Mysuru,Karnataka,291489,South,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,7478.93,2,0.2,2711.11
7270,IN-2016-133368,1/14/2016,1/20/2016,Standard Class,AG-10675,Ajay Yadav,Consumer,India,Chennai,Tamil Nadu,704411,South,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,26367.3,8,0.2,2636.73
7271,IN-2016-123337,9/16/2016,9/22/2016,Standard Class,KD-16495,Pooja Rao,Corporate,India,Nagpur,Maharashtra,322623,West,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",22851.11,2,0.15,-1075.35
7272,IN-2016-123337,9/16/2016,9/22/2016,Standard Class,KD-16495,Pooja Rao,Corporate,India,Vadodara,Gujarat,710510,West,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",1459.58,4,0.0,379.49
7273,IN-2016-150357,10/10/2016,10/14/2016,Standard Class,EB-13975,Vikram Joshi,Corporate,India,Coimbatore,Tamil Nadu,939250,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,1720.77,2,0.2,-365.66
7274,IN-2016-150357,10/10/2016,10/14/2016,Standard Class,EB-13975,Vikram Joshi,Corporate,India,Bengaluru,Karnataka,182668,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,341.93,3,0.7,-227.96
7275,IN-2015-144519,11/13/2015,11/17/2015,Standard Class,AW-10930,Amit Chaudhary,Home Office,India,Rajkot,Gujarat,342765,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,28386.66,5,0.2,3548.33
7276,IN-2015-144519,11/13/2015,11/17/2015,Standard Class,AW-10930,Amit Chaudhary,Home Office,India,Surat,Gujarat,151462,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",5342.33,7,0.0,1816.39
7277,IN-2014-120670,11/2/2014,11/6/2014,Standard Class,JK-16120,Chetan Desai,Home Office,India,Visakhapatnam,Andhra Pradesh,389946,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,66793.32,10,0.2,20038.0
7278,IN-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,Priya Gupta,Home Office,India,Mumbai,Maharashtra,426619,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,3004.66,2,0.2,375.58
7279,IN-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,Priya Gupta,Home Office,India,Nagpur,Maharashtra,982342,West,TEC-AC-10003095,Technology,Accessories,boAt G35 7.1-Channel Surround Sound Headset,32562.5,3,0.0,11071.25
7280,IN-2016-108224,5/14/2016,5/14/2016,Same Day,TH-21235,Nikhil Desai,Corporate,India,Surat,Gujarat,897582,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,15491.59,7,0.2,4066.54
7281,IN-2015-162782,2/21/2015,2/27/2015,Standard Class,PW-19240,Aditi Chaudhary,Consumer,India,Bhubaneswar,Odisha,676935,East,OFF-BI-10003527,Office Supplies,Binders,Wipro PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,212255.33,2,0.0,106127.66
7282,IN-2017-159282,10/16/2017,10/21/2017,Standard Class,GH-14410,Bhavna Agarwal,Home Office,India,Rajkot,Gujarat,891507,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,50098.75,5,0.7,-40079.0
7283,IN-2017-155936,6/22/2017,6/29/2017,Standard Class,JK-15730,Pooja Sharma,Consumer,India,Lucknow,Uttar Pradesh,667600,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,253.51,3,0.8,-418.28
7284,IN-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,Rekha Reddy,Consumer,India,Dhanbad,Jharkhand,183532,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",2164.32,5,0.2,324.65
7285,IN-2017-169439,9/9/2017,9/13/2017,Standard Class,LC-17140,Rekha Reddy,Consumer,India,Bhubaneswar,Odisha,951000,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",5520.35,2,0.2,-759.05
7286,IN-2017-151183,10/14/2017,10/19/2017,Standard Class,BK-11260,Tanvi Desai,Consumer,India,Pune,Maharashtra,847439,West,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",3871.06,4,0.0,1277.45
7287,IN-2016-149965,6/20/2016,6/25/2016,Standard Class,BS-11365,Raj Srivastava,Corporate,India,Delhi,Delhi,675601,Central,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,576.15,1,0.0,46.09
7288,IN-2016-149965,6/20/2016,6/25/2016,Standard Class,BS-11365,Raj Srivastava,Corporate,India,Delhi,Delhi,705407,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",4817.12,3,0.0,1975.02
7289,IN-2014-158281,9/2/2014,9/7/2014,Standard Class,AG-10525,Dhruv Iyer,Corporate,India,Kanpur,Uttar Pradesh,824023,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,46735.78,3,0.4,-10126.09
7290,IN-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Nagpur,Maharashtra,672590,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",25468.34,9,0.0,6367.08
7291,IN-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Pune,Maharashtra,411643,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,4240.46,2,0.2,1484.16
7292,IN-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,Vivek Patel,Consumer,India,Ahmedabad,Gujarat,679198,West,OFF-LA-10004689,Office Supplies,Labels,Avery 512,2171.84,9,0.0,1020.76
7293,IN-2017-109183,12/4/2017,12/9/2017,Standard Class,LR-16915,Aarav Chaudhary,Consumer,India,Chennai,Tamil Nadu,789857,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,54191.5,2,0.5,-22760.43
7294,IN-2016-113656,1/23/2016,1/29/2016,Standard Class,CB-12415,Vivek Ghosh,Consumer,India,Rajkot,Gujarat,411999,West,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",5009.16,7,0.0,1803.3
7295,IN-2015-148964,5/26/2015,5/31/2015,Standard Class,RD-19900,Rekha Banerjee,Consumer,India,Mumbai,Maharashtra,205314,West,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",1690.04,1,0.0,659.12
7296,IN-2014-111899,5/4/2014,5/5/2014,First Class,NC-18340,Amit Reddy,Consumer,India,Indore,Madhya Pradesh,523257,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,3159.64,2,0.2,236.97
7297,IN-2014-111899,5/4/2014,5/5/2014,First Class,NC-18340,Amit Reddy,Consumer,India,Kanpur,Uttar Pradesh,888845,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,456.91,6,0.2,154.21
7298,IN-2015-101126,2/10/2015,2/14/2015,Second Class,NB-18655,Ajay Nair,Corporate,India,Bhubaneswar,Odisha,142716,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,6449.54,5,0.2,644.95
7299,IN-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Pooja Sharma,Consumer,India,Lucknow,Uttar Pradesh,427042,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,24390.35,4,0.5,-14634.21
7300,IN-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Pooja Sharma,Consumer,India,Delhi,Delhi,540581,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,713.42,2,0.6,-624.25
7301,IN-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Pooja Sharma,Consumer,India,Delhi,Delhi,197483,Central,FUR-BO-10003546,Furniture,Bookcases,HNI 4-Shelf Metal Bookcases,35413.69,6,0.3,-2529.55
7302,IN-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Pooja Sharma,Consumer,India,Indore,Madhya Pradesh,789855,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,241.48,3,0.8,-410.52
7303,IN-2014-163468,11/18/2014,11/21/2014,First Class,JK-15730,Pooja Sharma,Consumer,India,Kanpur,Uttar Pradesh,449455,Central,OFF-ST-10000025,Office Supplies,Storage,Wipro Stor/Drawer Steel Plus Storage Drawers,31873.62,5,0.2,-5577.88
7304,IN-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,Sakshi Das,Consumer,India,Mysuru,Karnataka,382117,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",8114.86,2,0.2,507.18
7305,IN-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,Sakshi Das,Consumer,India,Bengaluru,Karnataka,877093,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,865.73,2,0.2,303.0
7306,IN-2014-137274,3/29/2014,4/2/2014,Standard Class,MG-18145,Zara Singh,Consumer,India,Kanpur,Uttar Pradesh,154582,Central,FUR-TA-10001889,Furniture,Tables,Godrej Advantage Collection Racetrack Conference Table,74385.22,3,0.3,-12751.75
7307,IN-2016-144092,11/5/2016,11/7/2016,Second Class,LH-17155,Arjun Mishra,Consumer,India,Surat,Gujarat,243541,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,6012.0,4,0.0,1082.16
7308,IN-2016-144092,11/5/2016,11/7/2016,Second Class,LH-17155,Arjun Mishra,Consumer,India,Mumbai,Maharashtra,172087,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,9509.65,2,0.2,832.09
7309,IN-2016-144092,11/5/2016,11/7/2016,Second Class,LH-17155,Arjun Mishra,Consumer,India,Rajkot,Gujarat,198896,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",13203.86,3,0.0,6469.89
7310,IN-2017-112172,6/10/2017,6/14/2017,Second Class,MM-18280,Manish Srivastava,Corporate,India,Siliguri,West Bengal,716881,East,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,1179.86,3,0.0,58.99
7311,IN-2015-121699,8/10/2015,8/14/2015,Standard Class,BD-11320,Manoj Malhotra,Consumer,India,Varanasi,Uttar Pradesh,104204,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,5406.62,5,0.0,2432.98
7312,IN-2015-162761,10/9/2015,10/13/2015,Standard Class,SC-20575,Varun Srivastava,Consumer,India,Mysuru,Karnataka,212018,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,156.31,2,0.7,-109.42
7313,IN-2015-162761,10/9/2015,10/13/2015,Standard Class,SC-20575,Varun Srivastava,Consumer,India,Bengaluru,Karnataka,600146,South,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,936.37,2,0.7,-717.88
7314,IN-2015-162761,10/9/2015,10/13/2015,Standard Class,SC-20575,Varun Srivastava,Consumer,India,Visakhapatnam,Andhra Pradesh,144590,South,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3120.9,8,0.2,624.18
7315,IN-2016-121377,5/28/2016,6/2/2016,Standard Class,TN-21040,Tanvi Malhotra,Home Office,India,Delhi,Delhi,592016,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,23914.4,1,0.2,2092.51
7316,IN-2017-115322,5/11/2017,5/16/2017,Second Class,ZC-21910,Riya Chaudhary,Consumer,India,Dhanbad,Jharkhand,948822,East,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,3667.32,3,0.0,1063.52
7317,IN-2016-132066,10/16/2016,10/20/2016,Standard Class,NB-18655,Ajay Nair,Corporate,India,Cuttack,Odisha,478670,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,11872.2,1,0.4,-3165.92
7318,IN-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,Amit Jain,Corporate,India,Surat,Gujarat,525709,West,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",1637.27,3,0.2,552.58
7319,IN-2017-158120,11/17/2017,11/21/2017,Standard Class,KH-16330,Amit Jain,Corporate,India,Pune,Maharashtra,668290,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,347.19,7,0.7,-289.33
7320,IN-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,Isha Verma,Consumer,India,Bhubaneswar,Odisha,212083,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,81825.82,5,0.0,22092.97
7321,IN-2017-100097,11/26/2017,11/29/2017,Second Class,MN-17935,Isha Verma,Consumer,India,Kolkata,West Bengal,377120,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",11297.55,5,0.0,3163.31
7322,IN-2017-167626,9/3/2017,9/7/2017,Standard Class,MY-18295,Chetan Patel,Corporate,India,Lucknow,Uttar Pradesh,266521,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",743.48,3,0.2,278.81
7323,IN-2017-167626,9/3/2017,9/7/2017,Standard Class,MY-18295,Chetan Patel,Corporate,India,Bhopal,Madhya Pradesh,719555,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,8416.8,2,0.2,1788.57
7324,IN-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,Suresh Nair,Consumer,India,Patna,Bihar,688450,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,3503.66,2,0.0,910.95
7325,IN-2017-126053,12/5/2017,12/8/2017,First Class,CS-11950,Suresh Nair,Consumer,India,Ranchi,Jharkhand,932681,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,789.08,3,0.0,378.76
7326,IN-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,Sakshi Srivastava,Consumer,India,Nagpur,Maharashtra,359602,West,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",33466.8,5,0.0,9370.7
7327,IN-2017-128447,11/10/2017,11/17/2017,Standard Class,MC-17845,Sakshi Srivastava,Consumer,India,Nashik,Maharashtra,185992,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2404.13,1,0.2,841.45
7328,IN-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Riya Jain,Home Office,India,Rajkot,Gujarat,450290,West,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,9268.5,2,0.0,1204.9
7329,IN-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Riya Jain,Home Office,India,Rajkot,Gujarat,276559,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,106877.33,4,0.2,34735.13
7330,IN-2014-131275,3/18/2014,3/24/2014,Standard Class,SC-20050,Riya Jain,Home Office,India,Ahmedabad,Gujarat,294122,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,154991.86,7,0.0,27898.54
7331,IN-2016-149349,11/12/2016,11/13/2016,First Class,SP-20650,Varun Nair,Corporate,India,Bhopal,Madhya Pradesh,779986,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",1899.79,6,0.6,-712.42
7332,IN-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,Bhavna Pandey,Corporate,India,Patna,Bihar,696655,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,5138.76,1,0.4,-1113.4
7333,IN-2017-115119,10/26/2017,10/30/2017,Standard Class,SC-20440,Bhavna Pandey,Corporate,India,Kolkata,West Bengal,834734,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",6800.07,7,0.7,-5440.06
7334,IN-2015-125563,4/11/2015,4/17/2015,Standard Class,PR-18880,Dhruv Malhotra,Consumer,India,Chennai,Tamil Nadu,208919,South,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,5624.56,2,0.2,843.68
7335,IN-2015-125563,4/11/2015,4/17/2015,Standard Class,PR-18880,Dhruv Malhotra,Consumer,India,Hyderabad,Telangana,761482,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",4553.09,3,0.2,1195.19
7336,IN-2015-113152,12/25/2015,12/30/2015,Standard Class,JK-15625,Rohit Tiwari,Consumer,India,Ranchi,Jharkhand,951703,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,70465.65,2,0.0,31004.89
7337,IN-2015-113152,12/25/2015,12/30/2015,Standard Class,JK-15625,Rohit Tiwari,Consumer,India,Siliguri,West Bengal,117663,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",37538.93,2,0.2,4692.37
7338,IN-2017-165155,9/21/2017,9/23/2017,First Class,BM-11575,Sanjay Bose,Corporate,India,Nagpur,Maharashtra,593161,West,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",1295.08,1,0.0,323.77
7339,IN-2014-163412,12/20/2014,12/23/2014,Second Class,SM-20950,Suresh Pillai,Corporate,India,Ranchi,Jharkhand,329027,East,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,16047.53,3,0.1,3031.2
7340,IN-2015-159590,7/18/2015,7/21/2015,First Class,KC-16255,Suresh Tiwari,Corporate,India,Patna,Bihar,864148,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,480.96,2,0.0,134.67
7341,IN-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,Farhan Mehta,Consumer,India,Hyderabad,Telangana,842561,South,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",5667.98,2,0.0,1530.35
7342,IN-2014-116190,7/26/2014,8/1/2014,Standard Class,SG-20470,Farhan Mehta,Consumer,India,Madurai,Tamil Nadu,232814,South,OFF-LA-10002762,Office Supplies,Labels,Avery 485,13601.31,13,0.0,6392.62
